level_0,index,duration,content,startOfParagraph,startTime,ID
1365,1382,2816,به خاطر این مسائل هویتی،,False,582160,2379
1366,1383,5216,لذت دیدن شما و شاید هم درک موکد و قوی چیزی که از دست دادن.,False,585000,2379
1367,1384,3381,و این خیلی خوبه که از شما می‎شنویم که تا حد ممکن تلاش می‎کنید,False,590240,2379
1368,1385,4411,تا بتونید از هویت یک ملت در منطقه دفاع کنید.,False,593645,2379
1369,1386,1296,آ. ت. این آرزوی ماست.,True,598080,2379
1370,1387,3056,هیچ کس نمی‎خواد خونه‎اش رو ترک کنه،,False,599400,2379
1371,1388,3056,و خب این یک تصمیم بسیار مشکل برای منه.,False,602480,2379
1372,1389,5376,به عنوان یک رهبر، شما نقشه نمی‌کشید که  جزیره‌تون، خونه‎تون رو ترک کنید.,False,605560,2379
1373,1390,2256,و از من در موقعیت‎های متفاوتی  پرسیدم شده،,False,610960,2379
1374,1391,1216,شما چه احساسی دارید.,False,613240,2379
1375,1392,3136,و به طور کلی احساس خوبی نیست.,False,614480,2379
1376,1393,3576,این یک مورد احساسیه و من سعی کرده ام که با اون زندگی کنم و کنار بیام.,False,617640,2379
1377,1394,4936,می‎دونم که گاهی متهم می‎شوم که به اندازه کافی برای حل مشکل تلاش نکرده‎ام,False,621240,2379
1378,1395,1976,چون نتوستم مسئله رو حلش کنم.,False,626200,2379
1379,1396,2816,این چیزیه که باید به صورت دسته جمعی  حل بشه.,False,628200,2379
1380,1397,5776,تغییر اقلیم پدیده‎ای جهانیه، و همان طور که همیشه گفته‎ام،,True,631040,2379
1381,1398,4496,"متاسفانه، کشورها زمانی که من به سازمان ملل می‌روم ,",False,636840,2379
1382,1399,4896,یک بار با اتحادیه جزایر اقیانوس آرام  ملاقات داشتم,False,641360,2379
1383,1400,2496,جایی که استرالیا و نیوزلند هم عضویت دارند،,False,646280,2379
1384,1401,1736,و ما یک بحثی داشتیم.,False,648800,2379
1385,1402,2696,و مقداری از اون در اخبار منعکس شد,False,650560,2379
1386,1403,4296,چون اونها می‎گفتند که  کاهش انتشار گازهای گلخانه‎ای،,False,653280,2379
1387,1404,2256,چیزیه که نمیشه انجام داد,False,657600,2379
1388,1405,3216,به خاطر اینکه صنایع رو تحت تاثیر قرار میده.,False,659880,2379
1389,1406,1456,و خب من می‎گفتم،,False,663120,2379
1390,1407,2216,باشه، من درک می‎کنم،,False,664600,2379
1391,1408,1656,من می‎فهمم که شما چی می‎گین،,False,666840,2379
1392,1409,2256,ولی خب شما هم چیزی که من میگم رو بفهمید,False,668520,2379
1393,1410,2616,چون اگر شما از انتشار خودتون کم نکنید،,False,670800,2379
1394,1411,2376,زندگی ما به خطر میفته.,False,673440,2379
1395,1412,4336,و بنابراین به عهده شما که این مسئله،  این مسائل اخلاقی را سبک سنگین کنید.,False,675840,2379
1396,1413,4016,صنعت در مقابل بقای مردم.,False,680200,2379
1397,1414,2656,ک. ا. می‎دونید، من دیروز از شما پرسیدم  چی باعث عصبانیت شما شده،,True,684240,2379
1398,1415,3496,و شما گفتید من عصبانی نمی‌شم. ولی بعد از اون ساکت شدید.,False,686920,2379
1399,1416,1616,من فکر می‎کنم اینه که شما رو عصبانی کرده.,False,690440,2379
1400,1417,4896,آ. ت. من شما رو ارجاع می‎دم به اظهارات اخیرم در سازمان ملل.,True,692080,2379
1401,1418,4936,من خیلی عصبانی بودم، بسیار ترسیده بودم  و بعد ناراحت شدم.,False,697000,2379
1402,1419,1976,یک احساس پوچی برام به وجود آمد,False,701960,2379
1403,1420,5456,اینکه که ما در حال مبارزه با چیزی هستیم که به  هیچ عنوان امکان پیروزی درِش نیست.,False,703960,2379
1404,1421,2176,من باید دیگر شیوه خودم رو تغییر می‎دادم.,False,709440,2379
1405,1422,2096,باید منطقی‎تر می‎شدم.,False,711640,2379
1406,1423,3143,چون که مردم به کسی گوش می‎دن که منطقی  باشه،,False,713760,2379
1407,1424,2569,اما منطقی بودن من هم رادیکاله، حالا بماند که این یعنی چی.,False,716927,2379
1408,1426,3736,ک. ا. خب یک بخش مهمی از هویت ملت شما ماهیگیریه.,True,721160,2379
1409,1427,3496,من فکر می‎کنم تقریباً همه شما به گونه ای با ماهیگیری عجین هستید.,False,724920,2379
1410,1428,2776,آ. ت. خب ما هر روز و هر روز ماهی می‌خوریم,True,728440,2379
1411,1429,4536,و خب من فکر می‌کنم نرخ مصرف ماهی در  کشور ما بدون شک,False,731240,2379
1412,1430,2136,بیشتر از هر جای دیگه در دنیا باشه.,False,735800,2379
1413,1431,2456,ما تعداد قابل توجهی احشام نداریم،,False,737960,2379
1414,1432,2776,خب پس به ماهی وابسته ایم.,False,740440,2379
1415,1433,3136,ک. ا. پس شما به آبزیان وابسته‎اید،  هم برای مصرف محلی,True,743240,2379
1416,1434,2696,و هم برای منافعی که کشورتون از طریق,False,746400,2379
1417,1435,2576,تجارت جهانی ماهی تن دریافت می‎کنه،,False,749120,2379
1418,1436,4896,و با این حال، چند سال پیش  شما دست به یک اقدام رادیکال زدید.,False,751720,2379
1419,1437,1376,می‎تونید در موردش به ما بگین.,False,756640,2379
1420,1438,3336,من فکر می‎کنم اتفاقی در همین جزایر فینیکس افتاده باشه.,False,758040,2379
1421,1439,5296,آ. ت. بگذارید اول در رابطه با  ارزش و اهمیت ماهی در اینجا یک پیشینه به شما بدهم.,True,761400,2379
1422,1440,3936,ما یکی از بزرگترین سازمان‎های شیلات  و پرورش ماهی تن باقی مانده در دنیا رو داریم.,False,766720,2379
1423,1441,2856,در اقیانوس آرام چیزی در حدود ۶۰ درصد,False,770680,2379
1424,1442,1896,از کل سازمان‎های شیلات باقی مانده  متعلق به ماست.,False,773560,2379
1425,1443,4256,و مزارع آبی تکثیر و پرورش ماهی ما نسبتاً سالم مانده،  البته برای برخی گونه‌ها نه همشون.,False,775480,2379
1426,1444,5120,و کریباتی یکی از سه صاحب اصلی منابع,False,779760,2379
1427,1445,1696,ماهی تن است.,False,785920,2379
1428,1446,3576,و تا حالا چیزی در حدود,False,787640,2379
1429,1447,2896,80 تا 90 درصد از درآمد ما از طریق,False,791240,2379
1430,1448,2456,تعرفه‎های صدور مجوز ورود به آبهای منطقه و مجوز صید شیلات حاصل شده.,False,794160,2379
1431,1449,1856,ک. ا. درآمد ملی‎تون.,True,796640,2379
1432,1450,1816,آ. ت. بله درآمد ملی،,True,798520,2379
1433,1451,2816,که تمامی مخارج ما رو در,False,800360,2379
1434,1452,4016,دولت، بیمارستان‎ها، مدارس و هر چیز دیگه‎ای که فکرشو بکنید تامین می‎کنه.,False,803200,2379
1435,1453,5216,ولی ما تصمیم گرفتیم که صید رو متوقف کنیم، و این تصمیم بسیار مشکلی بود.,False,807240,2379
1436,1454,5536,باور بفرمایید از نظر  سیاسی و محلی، واقعاً کار راحتی نبود،,False,812480,2379
1437,1455,3936,ولی من متقاعد شدم که باید این کار رو انجام بدیم,False,818040,2379
1438,1456,4576,تا صید و پرورش ماهی بتونه صنعتی خودپایا و سازگار با محیط زیست باقی بمونه.,False,822000,2379
1439,1457,2776,برخی نشانه‎ها وجود داره که بعضی از گونه‎ها,False,826600,2379
1440,1458,4136,به خصوص گونه بیگ‌آی در معرض خطر  جِدیه.,False,829400,2379
1441,1459,3376,همچنین یِلوفین مورد صید بی‎رویه قرار گرفته.,False,833560,2379
1442,1460,1736,گونه اسکیپ‎جک سلامت باقی مانده.,False,836960,2379
1443,1461,4776,و خب ما مجبور بودیم چیزی مثل این اقدام رو انجام بدیم، و برای همین من این کار رو کردم.,False,838720,2379
1444,1462,3896,دلیل دیگه من برای اینکه من این کار,False,843520,2379
1445,1463,4696,این بود که ما پیوسته از جامعه جهانی درخواست کرده‎ایم,False,847440,2379
1446,1464,4536,که برای مقابله با تغییر اقلیم،  برای مبارزه با تغییر اقلیم،,False,852160,2379
1447,1465,3896,یک سری فداکاری‎هایی باید انجام بشه،  و باید به یک سری تعهدات گردن گذاشته بشه.,False,856720,2379
1448,1466,5296,پس هنگام تقاضای از جامعه جهانی برای  فداکاری،,False,860640,2379
1449,1467,2816,فکر کردم که ما خودمون هم باید این کار رو انجام بدیم.,False,865960,2379
1450,1468,1816,و بنابراین ما فداکاریمون رو انجام دادیم.,False,868800,2379
1451,1469,4943,و چشم پوشیدن از ماهیگیری تجاری,False,870640,2379
1452,1470,2608,در منطقه حفاظت شده جزایر فینیکس,False,875608,2379
1453,1471,1856,به معنی از دست دادن منافع مِلیه.,False,878240,2379
1454,1472,2477,وهنوز در حال برآورد این هستیم که چی رو از دست دادیم,False,880120,2379
1455,1473,5235,چون که در حقیقت ما ماهیگیری رو در اوایل امسال متوقف کردیم،,False,882621,2379
1456,1474,2336,و خب می‎خوایم ببینیم تا آخر امسال,False,887880,2379
1457,1475,3496,چه مقدار از منافعمون رو از دست می‎دیم.,False,890240,2379
1458,1476,2256,ک. ا. پس خیلی از مسائل در این مورد دخیل هستن.,True,893760,2379
